,Serie,EpisodeNumber,Sequence,Duration,Played
436,Las Tortugas Ninja,6,"[['Las Tortugas Ninja', '06 El regreso de destructor', 'P:/TVBoomerang/Series/Las Tortugas Ninja/06 El regreso de destructor.mp4', 0.0, 529.028623, 529.028623], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.0, 312, 150.0], ['Las Tortugas Ninja', '06 El regreso de destructor', 'P:/TVBoomerang/Series/Las Tortugas Ninja/06 El regreso de destructor.mp4', 529.028623, 918.356712, 389.328089], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.0, 312, 150.0], ['Las Tortugas Ninja', '06 El regreso de destructor', 'P:/TVBoomerang/Series/Las Tortugas Ninja/06 El regreso de destructor.mp4', 918.356712, 1335.0, 416.643288], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.0, 312, 150.0]]",1800.0,N
437,Las Tortugas Ninja,7,"[['Las Tortugas Ninja', '07 El Ojo de Sarnott', 'P:/TVBoomerang/Series/Las Tortugas Ninja/07 El Ojo de Sarnott.mp4', 0.0, 493.212699, 493.212699], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '07 El Ojo de Sarnott', 'P:/TVBoomerang/Series/Las Tortugas Ninja/07 El Ojo de Sarnott.mp4', 493.212699, 934.312642, 441.099943], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '07 El Ojo de Sarnott', 'P:/TVBoomerang/Series/Las Tortugas Ninja/07 El Ojo de Sarnott.mp4', 934.312642, 1337.0, 402.687358], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33]]",1799.9899999999998,N
438,Las Tortugas Ninja,8,"[['Las Tortugas Ninja', '08 La planta extaterrestre', 'P:/TVBoomerang/Series/Las Tortugas Ninja/08 La planta extaterrestre.mp4', 0.0, 584.15163, 584.15163], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '08 La planta extaterrestre', 'P:/TVBoomerang/Series/Las Tortugas Ninja/08 La planta extaterrestre.mp4', 584.15163, 1011.705282, 427.55365200000006], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '08 La planta extaterrestre', 'P:/TVBoomerang/Series/Las Tortugas Ninja/08 La planta extaterrestre.mp4', 1011.705282, 1337.0, 325.294718], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33]]",1799.9899999999998,N
439,Las Tortugas Ninja,9,"[['Las Tortugas Ninja', '09 La revelion de las maquinass', 'P:/TVBoomerang/Series/Las Tortugas Ninja/09 La revelion de las maquinass.mp4', 0.0, 510.955909, 510.955909], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.0, 312, 150.0], ['Las Tortugas Ninja', '09 La revelion de las maquinass', 'P:/TVBoomerang/Series/Las Tortugas Ninja/09 La revelion de las maquinass.mp4', 510.955909, 909.3374, 398.381491], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.0, 312, 150.0], ['Las Tortugas Ninja', '09 La revelion de las maquinass', 'P:/TVBoomerang/Series/Las Tortugas Ninja/09 La revelion de las maquinass.mp4', 909.3374, 1335.0, 425.6626], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.0, 312, 150.0]]",1800.0,N
440,Las Tortugas Ninja,10,"[['Las Tortugas Ninja', '10 La maldicion del ojo maligno', 'P:/TVBoomerang/Series/Las Tortugas Ninja/10 La maldicion del ojo maligno.mp4', 0.0, 478.168916, 478.168916], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 160.67, 312, 151.33], ['Las Tortugas Ninja', '10 La maldicion del ojo maligno', 'P:/TVBoomerang/Series/Las Tortugas Ninja/10 La maldicion del ojo maligno.mp4', 478.168916, 831.963536, 353.79461999999995], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 160.67, 312, 151.33], ['Las Tortugas Ninja', '10 La maldicion del ojo maligno', 'P:/TVBoomerang/Series/Las Tortugas Ninja/10 La maldicion del ojo maligno.mp4', 831.963536, 1331.0, 499.036464], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 160.67, 312, 151.33]]",1799.9899999999998,N
441,Las Tortugas Ninja,11,"[['Las Tortugas Ninja', '11 Las Pizzas asesinas', 'P:/TVBoomerang/Series/Las Tortugas Ninja/11 Las Pizzas asesinas.mp4', 0.0, 562.230898, 562.230898], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.33, 312, 149.67], ['Las Tortugas Ninja', '11 Las Pizzas asesinas', 'P:/TVBoomerang/Series/Las Tortugas Ninja/11 Las Pizzas asesinas.mp4', 562.230898, 879.598415, 317.367517], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.33, 312, 149.67], ['Las Tortugas Ninja', '11 Las Pizzas asesinas', 'P:/TVBoomerang/Series/Las Tortugas Ninja/11 Las Pizzas asesinas.mp4', 879.598415, 1336.0, 456.40158499999995], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.33, 312, 149.67]]",1800.0100000000002,N
442,Las Tortugas Ninja,12,"[['Las Tortugas Ninja', '12 El Moscon loco', 'P:/TVBoomerang/Series/Las Tortugas Ninja/12 El Moscon loco.mp4', 0.0, 543.852792, 543.852792], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '12 El Moscon loco', 'P:/TVBoomerang/Series/Las Tortugas Ninja/12 El Moscon loco.mp4', 543.852792, 931.380709, 387.527917], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '12 El Moscon loco', 'P:/TVBoomerang/Series/Las Tortugas Ninja/12 El Moscon loco.mp4', 931.380709, 1337.0, 405.619291], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33]]",1799.9899999999998,N
443,Las Tortugas Ninja,13,"[['Las Tortugas Ninja', '13 Invacion de las ranas', 'P:/TVBoomerang/Series/Las Tortugas Ninja/13 Invacion de las ranas.mp4', 0.0, 519.084114, 519.084114], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 161.67, 312, 150.33], ['Las Tortugas Ninja', '13 Invacion de las ranas', 'P:/TVBoomerang/Series/Las Tortugas Ninja/13 Invacion de las ranas.mp4', 519.084114, 964.370182, 445.286068], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 161.67, 312, 150.33], ['Las Tortugas Ninja', '13 Invacion de las ranas', 'P:/TVBoomerang/Series/Las Tortugas Ninja/13 Invacion de las ranas.mp4', 964.370182, 1334.0, 369.629818], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 161.67, 312, 150.33]]",1799.9899999999998,N
444,Las Tortugas Ninja,14,"[['Las Tortugas Ninja', '14 Adios Splinter', 'P:/TVBoomerang/Series/Las Tortugas Ninja/14 Adios Splinter.mp4', 0.0, 433.783077, 433.783077], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 161.33, 312, 150.67], ['Las Tortugas Ninja', '14 Adios Splinter', 'P:/TVBoomerang/Series/Las Tortugas Ninja/14 Adios Splinter.mp4', 433.783077, 883.424511, 449.64143400000006], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 161.33, 312, 150.67], ['Las Tortugas Ninja', '14 Adios Splinter', 'P:/TVBoomerang/Series/Las Tortugas Ninja/14 Adios Splinter.mp4', 883.424511, 1333.0, 449.57548899999995], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 161.33, 312, 150.67]]",1800.0100000000002,N
445,Las Tortugas Ninja,15,"[['Las Tortugas Ninja', '15 El mas brillante de New York', 'P:/TVBoomerang/Series/Las Tortugas Ninja/15 El mas brillante de New York.mp4', 0.0, 547.580135, 547.580135], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '15 El mas brillante de New York', 'P:/TVBoomerang/Series/Las Tortugas Ninja/15 El mas brillante de New York.mp4', 547.580135, 844.789343, 297.209208], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '15 El mas brillante de New York', 'P:/TVBoomerang/Series/Las Tortugas Ninja/15 El mas brillante de New York.mp4', 844.789343, 1337.0, 492.21065699999997], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33]]",1799.9899999999998,N
446,Las Tortugas Ninja,16,"[['Las Tortugas Ninja', '16 Adolecentes de la dimension X', 'P:/TVBoomerang/Series/Las Tortugas Ninja/16 Adolecentes de la dimension X.mp4', 0.0, 453.372916, 453.372916], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.0, 312, 150.0], ['Las Tortugas Ninja', '16 Adolecentes de la dimension X', 'P:/TVBoomerang/Series/Las Tortugas Ninja/16 Adolecentes de la dimension X.mp4', 453.372916, 819.850349, 366.4774330000001], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.0, 312, 150.0], ['Las Tortugas Ninja', '16 Adolecentes de la dimension X', 'P:/TVBoomerang/Series/Las Tortugas Ninja/16 Adolecentes de la dimension X.mp4', 819.850349, 1335.0, 515.149651], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.0, 312, 150.0]]",1800.0,N
447,Las Tortugas Ninja,17,"[['Las Tortugas Ninja', '17 La mujer gato del canal 6', 'P:/TVBoomerang/Series/Las Tortugas Ninja/17 La mujer gato del canal 6.mp4', 0.0, 477.036901, 477.036901], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.33, 312, 149.67], ['Las Tortugas Ninja', '17 La mujer gato del canal 6', 'P:/TVBoomerang/Series/Las Tortugas Ninja/17 La mujer gato del canal 6.mp4', 477.036901, 873.744596, 396.707695], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.33, 312, 149.67], ['Las Tortugas Ninja', '17 La mujer gato del canal 6', 'P:/TVBoomerang/Series/Las Tortugas Ninja/17 La mujer gato del canal 6.mp4', 873.744596, 1336.0, 462.255404], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.33, 312, 149.67]]",1800.0100000000002,N
448,Las Tortugas Ninja,18,"[['Las Tortugas Ninja', '18 El regreso del tecnodromo', 'P:/TVBoomerang/Series/Las Tortugas Ninja/18 El regreso del tecnodromo.mp4', 0.0, 480.928425, 480.928425], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '18 El regreso del tecnodromo', 'P:/TVBoomerang/Series/Las Tortugas Ninja/18 El regreso del tecnodromo.mp4', 480.928425, 805.717238, 324.78881299999995], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '18 El regreso del tecnodromo', 'P:/TVBoomerang/Series/Las Tortugas Ninja/18 El regreso del tecnodromo.mp4', 805.717238, 1337.0, 531.282762], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33]]",1799.9899999999998,N
449,Las Tortugas Ninja,19,"[['Las Tortugas Ninja', '19 Debajo de estas calles', 'P:/TVBoomerang/Series/Las Tortugas Ninja/19 Debajo de estas calles.mp4', 0.0, 602.034265, 602.034265], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '19 Debajo de estas calles', 'P:/TVBoomerang/Series/Las Tortugas Ninja/19 Debajo de estas calles.mp4', 602.034265, 963.720091, 361.685826], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '19 Debajo de estas calles', 'P:/TVBoomerang/Series/Las Tortugas Ninja/19 Debajo de estas calles.mp4', 963.720091, 1337.0, 373.279909], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33]]",1799.9899999999998,N
450,Las Tortugas Ninja,20,"[['Las Tortugas Ninja', '20 Tortugas a juicio', 'P:/TVBoomerang/Series/Las Tortugas Ninja/20 Tortugas a juicio.mp4', 0.0, 527.149402, 527.149402], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '20 Tortugas a juicio', 'P:/TVBoomerang/Series/Las Tortugas Ninja/20 Tortugas a juicio.mp4', 527.149402, 896.075492, 368.92609000000004], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '20 Tortugas a juicio', 'P:/TVBoomerang/Series/Las Tortugas Ninja/20 Tortugas a juicio.mp4', 896.075492, 1337.0, 440.92450799999995], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33]]",1799.9899999999998,N
451,Las Tortugas Ninja,21,"[['Las Tortugas Ninja', '21 El Ataque de la Giganet Irmaa', 'P:/TVBoomerang/Series/Las Tortugas Ninja/21 El Ataque de la Giganet Irmaa.mp4', 0.0, 484.66672, 484.66672], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 163.33, 312, 148.67], ['Las Tortugas Ninja', '21 El Ataque de la Giganet Irmaa', 'P:/TVBoomerang/Series/Las Tortugas Ninja/21 El Ataque de la Giganet Irmaa.mp4', 484.66672, 791.150142, 306.48342199999996], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 163.33, 312, 148.67], ['Las Tortugas Ninja', '21 El Ataque de la Giganet Irmaa', 'P:/TVBoomerang/Series/Las Tortugas Ninja/21 El Ataque de la Giganet Irmaa.mp4', 791.150142, 1339.0, 547.849858], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 163.33, 312, 148.67]]",1800.0100000000002,N
452,Las Tortugas Ninja,22,"[['Las Tortugas Ninja', '22 La Marmota Maltesa', 'P:/TVBoomerang/Series/Las Tortugas Ninja/22 La Marmota Maltesa.mp4', 0.0, 590.764617, 590.764617], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.33, 312, 149.67], ['Las Tortugas Ninja', '22 La Marmota Maltesa', 'P:/TVBoomerang/Series/Las Tortugas Ninja/22 La Marmota Maltesa.mp4', 590.764617, 893.951073, 303.1864559999999], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.33, 312, 149.67], ['Las Tortugas Ninja', '22 La Marmota Maltesa', 'P:/TVBoomerang/Series/Las Tortugas Ninja/22 La Marmota Maltesa.mp4', 893.951073, 1336.0, 442.04892700000005], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.33, 312, 149.67]]",1800.01,N
453,Las Tortugas Ninja,23,"[['Las Tortugas Ninja', '23 Tortugas Voladoras', 'P:/TVBoomerang/Series/Las Tortugas Ninja/23 Tortugas Voladoras.mp4', 0.0, 551.413572, 551.413572], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '23 Tortugas Voladoras', 'P:/TVBoomerang/Series/Las Tortugas Ninja/23 Tortugas Voladoras.mp4', 551.413572, 879.268052, 327.85447999999997], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33], ['Las Tortugas Ninja', '23 Tortugas Voladoras', 'P:/TVBoomerang/Series/Las Tortugas Ninja/23 Tortugas Voladoras.mp4', 879.268052, 1337.0, 457.731948], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.67, 312, 149.33]]",1799.9899999999998,N
454,Las Tortugas Ninja,24,"[['Las Tortugas Ninja', '24 Cambio de mentes', 'P:/TVBoomerang/Series/Las Tortugas Ninja/24 Cambio de mentes.mp4', 0.0, 446.921723, 446.921723], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.0, 312, 150.0], ['Las Tortugas Ninja', '24 Cambio de mentes', 'P:/TVBoomerang/Series/Las Tortugas Ninja/24 Cambio de mentes.mp4', 446.921723, 795.809853, 348.88813], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.0, 312, 150.0], ['Las Tortugas Ninja', '24 Cambio de mentes', 'P:/TVBoomerang/Series/Las Tortugas Ninja/24 Cambio de mentes.mp4', 795.809853, 1335.0, 539.190147], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 162.0, 312, 150.0]]",1800.0,N
455,Las Tortugas Ninja,25,"[['Las Tortugas Ninja', '25 La experiencia de Burnes', 'P:/TVBoomerang/Series/Las Tortugas Ninja/25 La experiencia de Burnes.mp4', 0.0, 533.905801, 533.905801], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 163.0, 312, 149.0], ['Las Tortugas Ninja', '25 La experiencia de Burnes', 'P:/TVBoomerang/Series/Las Tortugas Ninja/25 La experiencia de Burnes.mp4', 533.905801, 878.862938, 344.957137], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 163.0, 312, 149.0], ['Las Tortugas Ninja', '25 La experiencia de Burnes', 'P:/TVBoomerang/Series/Las Tortugas Ninja/25 La experiencia de Burnes.mp4', 878.862938, 1338.0, 459.137062], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 163.0, 312, 149.0]]",1800.0,N
456,Las Tortugas Ninja,26,"[['Las Tortugas Ninja', '26 La Quinta tortuga', 'P:/TVBoomerang/Series/Las Tortugas Ninja/26 La Quinta tortuga.mp4', 0.0, 454.60531, 454.60531], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 163.33, 312, 148.67], ['Las Tortugas Ninja', '26 La Quinta tortuga', 'P:/TVBoomerang/Series/Las Tortugas Ninja/26 La Quinta tortuga.mp4', 454.60531, 900.199855, 445.594545], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 163.33, 312, 148.67], ['Las Tortugas Ninja', '26 La Quinta tortuga', 'P:/TVBoomerang/Series/Las Tortugas Ninja/26 La Quinta tortuga.mp4', 900.199855, 1339.0, 438.80014500000004], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Tortugas Ninja', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 163.33, 312, 148.67]]",1800.0100000000002,N
